target,smoother,w_selected,test_rmse,smoother_ro,w_selected_ro,test_rmse_ro,model_only_rmse,smoother_only_rmse,fixed_blend_0.5_rmse,oracle_w,oracle_smoother,oracle_rmse,vs_model_%,ro_vs_model_%,vs_fixed_blend_%,cost_of_honesty_%
Zymoseptoria_tritici_Disease_Severity,roll_k8,1.0,2.5374197594534778,roll_k8,1.0,2.5374197594534778,2.5374197594534778,2.6235128802664156,2.3454858734881485,0.5,roll_k8,2.3454858734881485,0.0,0.0,8.183118394991219,8.183118394991219
Yellow_rust_Disease_Severity,ewma_a30,0.0,0.06910327270911362,ewma_a30,0.1,0.06876430175836995,0.10808136016818255,0.06910327270911362,0.07861415574785392,0.1,roll_k8,0.06715397458681648,-36.06365371273655,-36.377279438963726,-12.098181234999695,2.9027293384952246
Zymoseptoria_tritici_Crop_Incidence,roll_k8,1.0,21.06718003913992,roll_k8,1.0,21.06718003913992,21.06718003913992,23.92798644245564,21.234735428757286,0.8,roll_k8,20.806625013890667,0.0,0.0,-0.7890627607747502,1.2522695298987863
Yellow_rust_Crop_Incidence,roll_k8,0.0,11.408412133766012,ewma_a30,0.0,11.428979489625801,11.462266902725815,11.408412133766012,11.333934554468142,0.5,ewma_a30,11.264858603980336,-0.4698439620787087,-0.2904086371614545,0.6571202519297215,1.2743482615481083
