Region,Year,autumn_mean_temp,autumn_total_precip,autumn_rain_days,autumn_mean_rh,autumn_mean_wind,winter_mean_temp,winter_total_precip,winter_rain_days,winter_mean_rh,winter_mean_wind,spring_mean_temp,spring_total_precip,spring_rain_days,spring_mean_rh,spring_mean_wind,spring_to_june_mean_temp,spring_to_june_total_precip,spring_to_june_rain_days,spring_to_june_mean_rh,spring_to_june_mean_wind
East Midlands,2018,11.10989010989011,140.3,34,80.63736263736264,17.562637362637364,4.111111111111111,144.1,37,83.63333333333334,18.33555555555556,9.075,235.5,45,79.43478260869566,15.96195652173913,10.745081967213114,260.7,48,77.62295081967213,15.152459016393442
East Midlands,2019,11.057142857142857,118.00000000000001,28,79.6923076923077,17.476923076923075,5.625555555555556,126.99999999999999,27,85.46666666666667,16.34,9.177173913043477,141.4,35,75.68478260869566,15.72717391304348,10.458196721311474,284.0,54,76.56557377049181,15.511475409836065
East Midlands,2020,10.194505494505496,353.8,51,83.45054945054945,15.340659340659343,6.064444444444444,211.99999999999997,38,84.31111111111112,21.20888888888889,9.788043478260871,58.3,15,68.8804347826087,15.894565217391307,11.079508196721314,153.6,32,70.5327868852459,15.775409836065574
East Midlands,2021,11.153846153846153,160.10000000000002,39,82.08791208791209,17.13736263736264,4.348888888888888,241.2,40,86.53333333333333,16.973333333333336,7.8163043478260885,163.4,36,74.3586956521739,14.735869565217392,9.794262295081966,210.79999999999998,46,74.30327868852459,14.159016393442622
East Midlands,2022,12.06263736263736,155.0,25,81.36263736263736,16.293406593406598,5.803333333333334,173.6,38,84.56666666666666,18.813333333333333,9.861956521739131,136.8,35,75.43478260869566,15.039130434782608,11.297540983606558,193.99999999999997,44,73.65573770491804,14.834426229508196
East Midlands,2023,12.124175824175824,253.7,40,81.56043956043956,16.234065934065935,5.0488888888888885,105.2,22,85.13333333333334,17.476666666666667,9.155434782608696,219.39999999999998,45,78.1195652173913,15.144565217391301,10.98606557377049,266.2,55,76.67213114754098,14.79262295081967
East Midlands,2024,11.951648351648354,294.6,40,83.49450549450549,15.25164835164835,6.344444444444446,274.7,40,84.84444444444445,19.665555555555557,10.244565217391303,231.0,42,79.1304347826087,16.781521739130437,11.28688524590164,277.9,51,77.47540983606558,16.062295081967214
East Midlands,2025,10.778021978021977,199.50000000000003,35,83.72527472527473,14.526373626373628,5.05,188.20000000000005,34,86.17777777777778,15.834444444444445,10.146739130434783,60.2,16,74.77173913043478,12.21086956521739,12.05081967213115,100.4,24,72.64754098360656,13.181967213114755
East Midlands,2026,11.194505494505496,285.9,41,82.06593406593407,15.810989010989013,5.788888888888889,300.90000000000003,51,87.83333333333333,16.85333333333333,10.531521739130433,96.19999999999999,26,74.21739130434783,14.255434782608699,12.233606557377048,156.70000000000002,40,73.70491803278688,14.386065573770495
North East,1971,9.33186813186813,169.10000000000002,41,81.68131868131869,17.017582417582418,3.5399999999999996,120.2,35,87.3,14.966666666666667,6.642391304347826,194.39999999999998,39,81.22826086956522,12.759782608695653,7.613934426229508,255.79999999999998,53,80.99180327868852,13.185245901639345
North East,1972,9.406593406593407,108.00000000000001,23,82.42857142857143,15.304395604395605,3.921111111111112,202.50000000000003,48,88.34444444444445,16.80888888888889,6.907608695652174,191.9,50,81.21739130434783,16.044565217391305,7.836885245901639,290.8,72,80.94262295081967,15.569672131147541
North East,1973,8.236263736263737,124.9,21,83.21978021978022,14.121978021978022,3.783333333333333,103.10000000000001,19,87.28888888888889,15.367777777777777,6.538043478260869,163.4,42,78.66304347826087,14.881521739130436,8.315573770491802,196.7,50,77.95901639344262,14.469672131147542
North East,1974,8.152747252747254,132.7,26,82.01098901098901,14.245054945054944,4.133333333333334,194.1,41,84.87777777777778,19.426666666666666,6.339130434782609,132.6,37,81.93478260869566,13.67608695652174,7.676229508196721,186.8,47,80.44262295081967,13.673770491803278
North East,1975,7.245054945054943,230.5,48,83.53846153846153,16.716483516483517,4.948888888888889,132.5,39,84.45555555555555,19.604444444444447,5.75,170.6,45,79.90217391304348,15.28478260869565,7.463114754098361,205.4,52,78.54098360655738,14.574590163934426
North East,1976,8.45054945054945,124.29999999999998,31,82.42857142857143,14.905494505494506,4.197777777777778,112.5,31,83.57777777777778,18.13222222222222,6.47608695652174,176.8,39,79.46739130434783,15.395652173913042,8.517213114754098,195.7,43,78.50819672131148,14.736885245901636
North East,1977,8.485714285714284,323.79999999999995,51,85.58241758241758,14.687912087912087,1.3377777777777777,222.10000000000002,39,89.0,13.982222222222221,6.347826086956521,173.5,45,78.04347826086956,17.224999999999994,7.47295081967213,243.10000000000002,54,78.0,16.51967213114754
North East,1978,9.000000000000002,122.89999999999999,31,81.36263736263736,18.98131868131868,2.1344444444444446,204.1,40,87.78888888888889,15.626666666666667,6.48913043478261,134.6,34,80.73913043478261,14.269565217391301,7.949180327868852,183.89999999999998,48,78.9672131147541,14.131967213114754
North East,1979,10.235164835164836,100.0,26,81.98901098901099,17.483516483516485,-0.17000000000000004,239.1,36,88.86666666666666,15.685555555555554,5.395652173913042,306.29999999999995,58,81.25,16.367391304347827,7.195081967213115,343.1,67,80.61475409836065,15.258196721311474
North East,1980,9.142857142857142,148.5,30,82.91208791208791,15.867032967032968,2.9800000000000004,207.09999999999997,38,87.91111111111111,14.895555555555555,6.3326086956521745,138.10000000000002,30,78.1086956521739,13.495652173913042,7.800819672131149,247.79999999999998,50,78.77868852459017,13.37622950819672
North East,1981,8.760439560439558,163.90000000000003,39,81.72527472527473,17.984615384615385,3.3777777777777778,119.0,26,82.62222222222222,18.85,7.231521739130437,237.49999999999997,48,82.07608695652173,15.09673913043478,8.3672131147541,266.90000000000003,56,80.87704918032787,15.489344262295083
North East,1982,8.615384615384615,224.10000000000002,34,80.84615384615384,16.405494505494506,1.008888888888889,119.60000000000001,24,86.72222222222223,15.016666666666667,7.1652173913043455,127.20000000000002,30,76.3695652173913,15.130434782608694,8.591803278688523,232.89999999999998,45,77.6639344262295,14.27622950819672
North East,1983,9.268131868131867,198.8,43,83.01098901098901,17.11428571428571,2.9655555555555555,136.7,33,82.95555555555555,19.543333333333333,6.061956521739132,253.80000000000004,49,82.17391304347827,15.683695652173911,7.515573770491804,293.40000000000003,57,81.34426229508196,15.18606557377049
North East,1984,9.067032967032967,149.4,30,81.64835164835165,17.305494505494504,2.9277777777777785,230.60000000000002,38,84.67777777777778,18.70444444444444,6.0663043478260885,123.00000000000001,28,79.16304347826087,12.805434782608694,7.722131147540984,177.1,39,78.74590163934427,13.12049180327869
North East,1985,9.635164835164835,264.3,43,82.92307692307692,16.65054945054945,1.9977777777777779,97.6,28,86.07777777777778,14.708888888888888,6.4945652173913055,181.1,41,80.57608695652173,15.508695652173913,7.573770491803279,242.9,54,80.04918032786885,14.825409836065573
North East,1986,8.468131868131868,147.89999999999998,30,83.35164835164835,14.320879120879123,1.7988888888888885,194.1,44,84.8,18.15111111111111,5.942391304347827,294.7,47,80.93478260869566,18.21521739130435,7.592622950819672,344.4,55,80.59836065573771,17.13606557377049
North East,1987,8.737362637362638,109.30000000000001,27,81.53846153846153,16.867032967032966,2.137777777777778,157.89999999999998,29,85.33333333333333,16.067777777777778,6.506521739130435,186.39999999999998,40,79.82608695652173,14.9695652173913,7.557377049180329,308.0,62,80.86065573770492,13.998360655737706
North East,1988,8.486813186813187,198.40000000000003,38,84.20879120879121,14.65274725274725,4.067777777777779,149.1,35,85.41111111111111,17.38888888888889,6.924999999999999,179.39999999999998,45,80.21739130434783,13.679347826086957,8.42704918032787,193.70000000000002,50,79.6639344262295,13.306557377049181
North East,1989,8.381318681318682,131.6,31,84.08791208791209,15.237362637362642,5.788888888888889,102.10000000000001,26,82.85555555555555,20.02666666666667,7.23695652173913,133.5,39,77.76086956521739,15.497826086956518,8.662295081967212,194.8,47,76.79508196721312,14.758196721311476
North East,1990,9.67032967032967,93.7,19,81.57142857142857,14.707692307692309,4.707777777777777,224.3,42,84.72222222222223,20.65222222222222,8.331521739130434,74.8,25,75.57608695652173,16.47065217391304,9.348360655737707,137.7,38,75.95081967213115,15.742622950819671
North East,1991,9.140659340659342,114.0,30,82.01098901098901,15.799999999999999,2.1266666666666665,212.6,33,86.0,16.785555555555554,7.379347826086955,114.6,32,80.41304347826087,15.906521739130437,8.177868852459017,201.7,52,80.14754098360656,15.598360655737705
North East,1992,9.048351648351648,144.5,32,81.45054945054945,16.68021978021978,3.6688888888888886,96.5,19,86.45555555555555,15.413333333333336,8.019565217391303,183.29999999999998,41,78.83695652173913,17.58804347826087,9.584426229508194,205.30000000000004,51,78.30327868852459,16.19590163934426
North East,1993,7.758241758241758,205.6,32,83.03296703296704,16.553846153846152,3.743333333333333,127.2,26,83.88888888888889,18.466666666666665,7.339130434782609,192.8,32,80.30434782608695,15.967391304347828,8.695081967213115,233.4,42,80.22131147540983,15.018852459016394
North East,1994,6.9340659340659325,194.1,29,85.54945054945055,13.343956043956041,2.888888888888889,208.39999999999998,40,84.81111111111112,18.642222222222223,6.841304347826085,140.3,35,77.02173913043478,19.605434782608693,8.378688524590164,159.7,42,75.77868852459017,18.897540983606557
North East,1995,9.183516483516483,188.7,36,84.95604395604396,14.68901098901099,4.1033333333333335,246.70000000000002,43,83.63333333333334,20.90111111111111,6.971739130434782,114.7,29,75.69565217391305,16.129347826086956,8.239344262295083,147.4,38,75.68852459016394,15.977868852459018
North East,1996,10.164835164835164,193.0,31,83.1978021978022,15.204395604395605,2.08,164.2,40,86.36666666666666,16.545555555555556,5.746739130434782,150.6,38,80.21739130434783,14.854347826086952,7.487704918032787,185.29999999999998,46,78.5327868852459,14.32295081967213
North East,1997,8.87142857142857,133.7,31,80.82417582417582,16.857142857142854,2.9833333333333334,150.79999999999998,31,85.82222222222222,16.012222222222224,8.025,105.4,30,78.22826086956522,14.56195652173913,9.034426229508195,233.79999999999998,46,78.82786885245902,14.713934426229509
North East,1998,9.367032967032968,124.89999999999999,26,83.7032967032967,13.896703296703299,5.2,170.3,35,85.22222222222223,18.364444444444445,7.8141304347826095,229.09999999999997,45,80.94565217391305,14.89891304347826,8.908196721311477,322.50000000000006,63,80.92622950819673,14.97295081967213
North East,1999,8.589010989010992,227.20000000000002,40,84.15384615384616,16.315384615384616,4.145555555555555,139.9,36,83.36666666666666,18.924444444444443,8.042391304347827,208.99999999999997,36,81.1413043478261,15.296739130434785,9.052459016393444,276.59999999999997,47,80.35245901639344,14.575409836065573
North East,2000,10.190109890109893,130.2,30,81.35164835164835,15.926373626373627,3.913333333333333,163.1,41,83.02222222222223,20.178888888888892,7.3619565217391285,209.20000000000005,38,80.3695652173913,14.676086956521742,8.668852459016392,271.4,49,79.68852459016394,14.609016393442621
North East,2001,8.992307692307692,301.7,46,84.84615384615384,15.702197802197805,2.8233333333333337,180.0,36,86.9888888888889,15.305555555555559,6.180434782608696,157.29999999999998,37,80.01086956521739,13.633695652173913,7.641803278688525,210.70000000000002,47,79.21311475409836,13.898360655737706
North East,2002,10.063736263736265,194.1,34,82.89010989010988,17.158241758241758,4.057777777777778,171.10000000000002,39,84.9888888888889,18.525555555555556,7.8815217391304335,123.39999999999999,33,79.02173913043478,15.660869565217391,9.168852459016394,163.7,43,78.40163934426229,15.827868852459018
North East,2003,9.215384615384616,189.2,29,84.5934065934066,13.280219780219783,3.4277777777777776,139.20000000000002,30,85.88888888888889,15.723333333333334,8.26413043478261,130.4,31,77.33695652173913,14.519565217391307,9.89016393442623,189.00000000000003,41,76.60655737704919,14.382786885245903
North East,2004,9.260439560439561,109.60000000000001,23,81.35164835164835,14.0032967032967,3.922222222222223,188.50000000000003,42,85.05555555555556,17.17888888888889,7.814130434782609,151.7,30,80.07608695652173,14.113043478260868,9.244262295081967,222.7,43,79.45901639344262,14.16311475409836
North East,2005,9.56043956043956,128.1,33,83.25274725274726,16.24175824175824,4.2700000000000005,125.19999999999999,32,83.92222222222222,19.474444444444444,7.381521739130435,168.9,39,79.68478260869566,15.674999999999999,8.954098360655736,202.5,48,79.31147540983606,14.87950819672131
North East,2006,10.137362637362637,195.4,29,82.71428571428571,16.193406593406596,3.4488888888888893,89.8,26,86.88888888888889,14.741111111111111,6.530434782608697,225.8,42,77.67391304347827,15.704347826086956,8.459016393442624,254.79999999999998,50,77.31147540983606,14.731967213114753
North East,2007,11.141758241758243,186.39999999999998,35,83.15384615384616,16.35824175824176,4.95888888888889,209.7,45,85.1,18.645555555555557,8.397826086956522,104.9,25,78.29347826086956,16.004347826086956,9.529508196721311,239.4,41,79.56557377049181,15.156557377049179
North East,2008,9.554945054945053,84.8,18,82.37362637362638,14.458241758241757,4.111111111111111,207.39999999999998,40,85.32222222222222,18.50111111111111,7.102173913043478,161.8,39,79.42391304347827,16.702173913043477,8.460655737704919,246.60000000000002,58,79.00819672131148,16.02295081967213
North East,2009,8.760439560439561,177.6,30,82.24175824175825,16.53076923076923,2.798888888888889,130.5,26,86.77777777777777,14.823333333333334,8.020652173913042,106.69999999999999,28,77.77173913043478,16.175,9.124590163934426,173.1,38,78.08196721311475,14.963934426229509
North East,2010,9.773626373626373,202.50000000000003,32,83.2967032967033,16.378021978021977,1.04,162.0,40,88.23333333333333,13.327777777777781,6.960869565217393,107.5,28,77.6086956521739,13.041304347826085,8.655737704918034,147.1,36,77.10655737704919,12.627868852459015
North East,2011,8.483516483516482,186.39999999999998,32,83.42857142857143,16.183516483516478,1.9166666666666667,148.9,34,87.52222222222223,14.56666666666667,8.493478260869566,78.00000000000001,24,77.31521739130434,14.63804347826087,9.509016393442623,146.3,38,77.11475409836065,14.12377049180328
North East,2012,10.72967032967033,100.49999999999999,32,82.92307692307692,17.495604395604396,3.7677777777777774,110.2,30,83.27777777777777,18.77444444444444,7.3,200.8,33,80.71739130434783,13.08586956521739,8.362295081967213,341.8,51,81.08196721311475,13.35655737704918
North East,2013,8.169230769230769,264.2,33,84.3076923076923,15.243956043956045,2.5477777777777773,203.20000000000002,37,86.74444444444444,16.154444444444444,5.298913043478261,144.89999999999998,28,78.8586956521739,16.416304347826088,7.062295081967213,191.70000000000002,37,78.50819672131148,15.317213114754098
North East,2014,9.246153846153845,154.79999999999998,29,84.13186813186813,16.182417582417585,4.692222222222222,240.8,57,85.05555555555556,21.217777777777776,8.261956521739132,188.29999999999998,37,81.48913043478261,14.633695652173914,9.55327868852459,229.79999999999998,47,81.19672131147541,13.381967213114756
North East,2015,10.476923076923079,130.3,31,86.05494505494505,13.81868131868132,3.482222222222222,93.2,33,83.57777777777778,19.085555555555555,6.994565217391305,140.9,32,76.6195652173913,16.40217391304348,8.310655737704918,169.8,41,75.86065573770492,15.948360655737703
North East,2016,9.446153846153846,200.0,36,85.18681318681318,14.468131868131866,4.8133333333333335,311.6,52,85.31111111111112,19.94777777777778,6.817391304347827,186.0,38,81.1304347826087,14.292391304347827,8.340983606557376,244.4,50,81.31967213114754,13.6672131147541
North East,2017,9.473626373626372,136.39999999999998,28,85.07692307692308,14.067032967032967,4.938888888888888,150.50000000000003,34,86.82222222222222,16.12111111111111,8.992391304347825,127.9,33,77.94565217391305,14.807608695652174,10.415573770491804,238.6,45,77.69672131147541,15.309016393442622
North East,2018,10.184615384615384,236.9,46,81.48351648351648,17.2,3.4533333333333336,167.29999999999998,38,83.64444444444445,17.055555555555557,7.905434782608695,202.6,40,80.5,15.426086956521742,9.54918032786885,238.2,46,78.95901639344262,14.613934426229509
North East,2019,10.006593406593407,231.79999999999998,37,81.91208791208791,17.15934065934066,4.822222222222222,122.39999999999999,24,85.28888888888889,15.483333333333333,8.176086956521738,197.60000000000002,37,77.77173913043478,15.168478260869568,9.384426229508197,325.1,53,78.26229508196721,15.173770491803278
North East,2020,9.136263736263736,334.99999999999994,55,84.28571428571429,14.690109890109893,5.300000000000001,258.2,41,84.15555555555555,20.37111111111111,8.595652173913042,90.29999999999998,21,73.82608695652173,15.715217391304348,9.853278688524592,216.6,37,75.3688524590164,15.50655737704918
North East,2021,10.062637362637362,220.8,44,83.78021978021978,16.097802197802196,3.643333333333333,356.2,56,86.88888888888889,16.321111111111108,7.065217391304348,200.1,40,77.19565217391305,13.858695652173912,8.907377049180328,228.70000000000002,47,76.71311475409836,13.375409836065574
North East,2022,11.218681318681316,203.2,30,82.46153846153847,15.861538461538462,5.12,205.7,38,83.74444444444444,18.137777777777778,8.730434782608695,157.2,38,78.6086956521739,14.52717391304348,10.092622950819674,205.29999999999998,51,77.18032786885246,14.390983606557375
North East,2023,10.989010989010989,284.79999999999995,48,83.83516483516483,15.931868131868132,4.625555555555556,141.79999999999998,34,84.33333333333333,17.834444444444443,8.243478260869566,182.9,44,80.01086956521739,13.557608695652176,9.97950819672131,236.8,53,78.73770491803279,13.13688524590164
North East,2024,10.761538461538462,267.8999999999999,48,84.8021978021978,14.775824175824175,5.443333333333333,302.20000000000005,45,85.0111111111111,17.88222222222222,9.232608695652173,296.0,52,81.98913043478261,15.67065217391304,10.227049180327867,361.9,65,80.3688524590164,15.248360655737706
North East,2025,9.812087912087911,197.2,30,84.18681318681318,14.520879120879119,4.658888888888889,204.10000000000002,33,84.86666666666666,15.903333333333332,8.97173913043478,78.39999999999999,17,78.05434782608695,11.981521739130438,10.600819672131147,145.8,31,77.00819672131148,12.79754098360656
North East,2026,10.150549450549452,318.4,52,82.8021978021978,15.227472527472528,5.035555555555556,261.3,50,87.38888888888889,16.094444444444445,9.068478260869565,153.79999999999998,27,77.43478260869566,14.517391304347827,10.718032786885246,214.79999999999998,44,76.87704918032787,14.465573770491805
North West,1971,10.8010989010989,408.7,62,83.0,19.931868131868132,4.8,195.5,37,87.3,16.53,7.985869565217392,213.6,36,80.08695652173913,13.551086956521738,8.990983606557375,300.9,52,79.80327868852459,13.835245901639345
North West,1972,10.641758241758241,246.20000000000002,41,83.34065934065934,16.34835164835165,5.22,225.59999999999997,42,86.84444444444445,18.39,7.918478260869564,328.40000000000003,55,81.16304347826087,18.388043478260872,8.750819672131147,450.5,76,81.10655737704919,17.677049180327867
North West,1973,9.642857142857142,263.2,35,83.32967032967034,15.36153846153846,4.93,252.3,41,88.53333333333333,17.865555555555552,7.643478260869564,221.0,39,78.98913043478261,16.56413043478261,9.259016393442622,258.0,48,78.95081967213115,15.635245901639344
North West,1974,9.729670329670329,269.9,42,81.82417582417582,16.705494505494507,5.633333333333334,382.7,61,85.08888888888889,22.009999999999998,7.98804347826087,138.2,28,77.3913043478261,15.16304347826087,9.28360655737705,214.99999999999997,41,76.87704918032787,15.131967213114754
North West,1975,8.545054945054945,432.4000000000001,60,83.61538461538461,18.554945054945055,6.417777777777778,341.9,62,85.25555555555556,22.84777777777778,7.197826086956522,195.1,37,77.98913043478261,15.525000000000002,8.87950819672131,223.3,42,76.81967213114754,15.034426229508197
North West,1976,9.578021978021978,314.2,47,82.82417582417582,16.845054945054944,5.345555555555555,228.4,40,85.28888888888889,20.395555555555553,7.678260869565217,251.70000000000005,42,79.1304347826087,16.906521739130433,9.502459016393443,284.9,51,79.60655737704919,15.670491803278686
North West,1977,9.805494505494506,425.8,53,83.94505494505495,16.378021978021977,2.941111111111111,317.3,57,87.58888888888889,16.22222222222222,7.639130434782608,263.8,51,77.47826086956522,18.75,8.757377049180329,359.3,65,77.41803278688525,17.602459016393443
North West,1978,10.216483516483517,359.6,52,81.79120879120879,21.114285714285717,3.9166666666666665,312.5,52,85.95555555555555,19.13888888888889,7.893478260869566,191.8,43,78.8695652173913,15.780434782608696,9.164754098360657,259.4,60,78.15573770491804,16.00573770491803
North West,1979,11.492307692307694,287.70000000000005,46,83.79120879120879,19.942857142857143,1.5288888888888887,254.0,44,86.0111111111111,18.73111111111111,6.658695652173913,344.0,62,81.53260869565217,17.313043478260866,8.3,395.1,74,81.36065573770492,16.270491803278688
North West,1980,10.46043956043956,291.90000000000003,49,82.83516483516483,18.174725274725276,4.379999999999999,409.1,56,87.5111111111111,16.977777777777778,7.82608695652174,138.79999999999998,23,76.09782608695652,15.553260869565216,9.124590163934425,281.30000000000007,46,77.48360655737704,15.559016393442624
North West,1981,9.97912087912088,437.09999999999997,57,82.42857142857143,20.42967032967033,4.577777777777778,288.6000000000001,46,85.0111111111111,20.97222222222222,8.618478260869566,353.7,50,81.51086956521739,16.364130434782606,9.627868852459015,428.1,63,81.06557377049181,16.705737704918032
North West,1982,10.09010989010989,501.8,63,81.93406593406593,18.713186813186812,2.511111111111111,217.10000000000002,35,86.32222222222222,17.81111111111111,8.204347826086956,246.2,39,78.42391304347827,16.26630434782609,9.750819672131149,356.40000000000003,59,79.15573770491804,15.773770491803282
North West,1983,10.55054945054945,391.5,57,83.83516483516483,18.63296703296703,4.493333333333333,289.2,47,83.18888888888888,22.877777777777776,7.329347826086958,323.90000000000003,58,82.26086956521739,16.684782608695652,8.790983606557377,374.7,69,81.74590163934427,16.231147540983603
North West,1984,10.324175824175825,351.4,46,82.84615384615384,19.11318681318681,4.363333333333332,390.20000000000005,54,84.11111111111111,21.767777777777777,7.519565217391305,106.6,27,76.18478260869566,13.472826086956522,8.935245901639345,164.70000000000002,38,77.09016393442623,13.75655737704918
North West,1985,10.714285714285714,477.1000000000001,55,83.71428571428571,18.87142857142857,3.3,189.9,33,84.87777777777778,17.264444444444443,7.664130434782609,248.7,43,80.80434782608695,16.62391304347826,8.713934426229507,338.5,58,80.52459016393442,16.288524590163934
North West,1986,9.667032967032966,254.0,35,83.71428571428571,15.584615384615388,3.4211111111111108,281.7,42,82.14444444444445,20.98888888888889,6.920652173913043,357.5,59,81.09782608695652,18.877173913043478,8.6172131147541,409.9,67,80.18032786885246,18.436885245901646
North West,1987,9.910989010989011,311.30000000000007,41,83.01098901098901,18.19120879120879,3.5199999999999996,312.6000000000001,37,84.5,17.99111111111111,7.702173913043478,255.3,40,80.53260869565217,17.006521739130434,8.754918032786884,386.9,62,81.3360655737705,15.956557377049181
North West,1988,9.792307692307691,390.4,53,83.92307692307692,16.953846153846158,5.358888888888888,312.9,54,85.82222222222222,20.682222222222226,8.485869565217394,263.79999999999995,45,80.0,15.472826086956525,9.954098360655738,299.30000000000007,51,79.37704918032787,14.500000000000002
North West,1989,9.634065934065934,314.90000000000003,44,84.62637362637362,16.742857142857144,7.10111111111111,267.59999999999997,44,85.1,21.844444444444445,8.496739130434781,253.9,44,78.41304347826087,16.53478260869565,9.796721311475409,332.0,55,77.61475409836065,15.674590163934425
North West,1990,10.810989010989013,241.89999999999998,37,82.84615384615384,16.683516483516485,5.942222222222222,403.9,59,85.0111111111111,23.082222222222224,9.381521739130434,141.8,32,76.76086956521739,17.393478260869564,10.349180327868854,244.3,50,77.50819672131148,16.622950819672134
North West,1991,10.362637362637361,310.29999999999995,46,82.43956043956044,18.292307692307688,3.395555555555555,261.1,39,84.53333333333333,18.04111111111111,8.568478260869563,173.9,29,80.06521739130434,16.546739130434784,9.364754098360656,259.3,49,79.94262295081967,16.60081967213115
North West,1992,10.42967032967033,263.5,41,81.38461538461539,18.238461538461536,4.868888888888889,205.7,28,87.4888888888889,17.106666666666666,9.252173913043478,273.7,51,79.59782608695652,19.389130434782608,10.799999999999999,310.0,57,78.57377049180327,17.524590163934427
North West,1993,9.293406593406594,407.5,58,82.82417582417582,18.40549450549451,4.954444444444444,224.8,34,85.2,19.742222222222217,8.820652173913045,231.80000000000004,42,78.84782608695652,17.856521739130432,10.115573770491803,311.4,53,79.37704918032787,16.631147540983605
North West,1994,8.123076923076924,203.3,36,83.14285714285714,14.732967032967034,4.4799999999999995,455.90000000000003,63,84.5111111111111,22.765555555555558,8.17391304347826,292.9,50,77.8695652173913,20.402173913043477,9.395081967213113,354.70000000000005,61,78.26229508196721,19.76311475409836
North West,1995,10.532967032967031,385.9,46,84.94505494505495,16.92087912087912,5.6066666666666665,445.49999999999994,59,84.57777777777778,22.94111111111111,8.052173913043477,225.0,41,77.31521739130434,17.579347826086956,9.435245901639345,246.79999999999995,49,76.86065573770492,16.94262295081967
North West,1996,11.404395604395605,204.8,37,82.3076923076923,16.974725274725273,3.3000000000000007,173.59999999999997,34,83.94444444444444,19.123333333333335,6.977173913043477,192.99999999999997,41,79.03260869565217,15.571739130434784,8.495901639344263,244.8,54,78.84426229508196,15.00327868852459
North West,1997,10.28901098901099,334.5,47,81.02197802197803,18.268131868131867,4.0233333333333325,231.79999999999998,33,85.62222222222222,17.81888888888889,9.127173913043478,205.70000000000002,38,80.40217391304348,15.409782608695652,10.212295081967214,295.9,54,79.68032786885246,15.527049180327868
North West,1998,10.654945054945054,224.8,40,83.62637362637362,16.50329670329671,6.2266666666666675,316.4,48,86.37777777777778,19.41,9.128260869565217,300.79999999999995,46,80.69565217391305,16.17934782608696,10.175409836065572,460.40000000000003,68,80.95081967213115,16.292622950819673
North West,1999,10.279120879120878,445.6,50,83.2967032967033,19.05824175824176,5.566666666666667,341.8,59,85.33333333333333,20.63,9.167391304347825,283.6,41,81.08695652173913,16.639130434782604,10.147540983606559,364.1,56,80.61475409836065,15.857377049180327
North West,2000,11.247252747252746,283.4000000000001,43,82.42857142857143,17.161538461538466,5.326666666666666,421.90000000000003,57,84.55555555555556,21.84777777777778,8.61195652173913,249.39999999999998,38,79.58695652173913,15.856521739130434,9.922950819672133,343.5,51,79.45081967213115,15.58770491803279
North West,2001,10.305494505494504,580.0999999999999,76,85.48351648351648,18.128571428571423,4.094444444444445,317.20000000000005,45,87.25555555555556,17.295555555555556,7.685869565217393,241.3,40,79.48913043478261,15.025,9.055737704918034,303.09999999999997,53,79.15573770491804,15.014754098360655
North West,2002,11.3989010989011,309.30000000000007,48,83.56043956043956,18.45054945054945,5.497777777777777,380.7,59,85.03333333333333,21.025555555555556,9.085869565217392,229.1,43,78.77173913043478,17.579347826086952,10.247540983606555,302.3,60,78.8688524590164,17.51311475409836
North West,2003,10.656043956043955,319.3,39,83.64835164835165,15.537362637362639,4.618888888888889,247.60000000000002,36,85.06666666666666,18.682222222222222,9.328260869565216,265.19999999999993,38,78.43478260869566,16.233695652173914,10.777049180327868,366.09999999999997,49,78.37704918032787,15.712295081967214
North West,2004,10.391208791208792,250.89999999999998,39,82.51648351648352,16.043956043956044,5.252222222222222,344.9,46,85.08888888888889,18.405555555555555,8.832608695652175,211.89999999999998,40,80.8913043478261,14.856521739130434,10.161475409836065,313.1,55,80.77049180327869,15.371311475409836
North West,2005,10.848351648351649,344.70000000000005,50,84.18681318681318,18.723076923076924,5.631111111111111,254.8,40,84.32222222222222,20.90222222222222,8.819565217391306,236.60000000000002,45,78.52173913043478,17.14021739130435,10.227049180327867,325.1,61,79.19672131147541,16.227868852459014
North West,2006,11.268131868131869,358.0,44,83.46153846153847,17.20769230769231,4.507777777777777,186.3,33,87.0111111111111,15.822222222222223,7.938043478260869,348.5,55,78.96739130434783,17.258695652173913,9.650819672131146,392.90000000000003,66,78.85245901639344,16.109016393442623
North West,2007,12.27032967032967,346.30000000000007,53,84.02197802197803,18.623076923076923,6.534444444444444,437.09999999999997,53,85.63333333333334,21.134444444444444,9.56195652173913,195.8,37,78.45652173913044,16.73586956521739,10.817213114754098,359.50000000000006,56,79.00819672131148,16.182786885245903
North West,2008,10.718681318681318,199.79999999999998,30,84.28571428571429,16.00879120879121,5.601111111111111,405.09999999999997,48,85.47777777777777,21.006666666666664,8.629347826086958,230.4,46,77.48913043478261,18.15869565217391,9.813934426229508,334.1,59,77.68032786885246,17.653278688524587
North West,2009,10.035164835164835,387.2,46,83.0,18.074725274725278,3.79,189.3,38,87.4,16.023333333333333,8.976086956521739,223.6,45,79.83695652173913,17.585869565217394,10.28032786885246,282.2,58,79.00819672131148,16.610655737704917
North West,2010,10.885714285714286,376.49999999999994,52,84.27472527472527,18.27912087912088,2.3544444444444443,170.5,41,87.03333333333333,14.423333333333332,7.903260869565218,125.6,27,78.94565217391305,12.965217391304348,9.59672131147541,164.0,35,78.44262295081967,12.420491803278688
